"","date","variable","strat","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
"330",2020-12-17,"R",NA,"estimate",0.831328277152127,0.860134704474111,0.1997116241506,0.498730669338538,0.82162423691489,0.82764068751323,0.836514782157694,0.919854367254959,1.23687614591043
"331",2020-12-18,"R",NA,"estimate",0.831321474992391,0.862375926480865,0.200389194990547,0.502897102997104,0.821917400321879,0.827633397362331,0.837084030180361,0.922640147355555,1.24400309178649
"332",2020-12-19,"R",NA,"estimate",0.831745928406744,0.864472693345771,0.201060716435025,0.506555353212111,0.821852687022477,0.828037168777626,0.837457558424691,0.924326442900795,1.25399126310025
"333",2020-12-20,"R",NA,"estimate",0.832180566011614,0.866325316535408,0.2016697233534,0.509460142015831,0.822313682055228,0.828678917953686,0.838493080295766,0.925012736162943,1.26244088493511
"334",2020-12-21,"R",NA,"estimate",0.833116101986601,0.86786414038997,0.202163474053795,0.51160637817057,0.823467354748365,0.829378744474875,0.839545248411634,0.925797415212043,1.26846376532616
"335",2020-12-22,"R",NA,"estimate",0.834281928396576,0.86905329610447,0.202501824628714,0.512537047754369,0.824295586218871,0.830298173892844,0.840368775523557,0.92667308425459,1.27179957059812
"336",2020-12-23,"R",NA,"estimate",0.835062078163072,0.869892094483731,0.202663255309797,0.512427597459482,0.825033396127015,0.831438285535487,0.84133921132947,0.927072364513069,1.2723946351448
"337",2020-12-24,"R",NA,"estimate",0.83608329256059,0.870413954443859,0.202647025002868,0.511069191530014,0.826842984853925,0.832693917040659,0.841727426628065,0.92734435270632,1.27039324685418
"338",2020-12-25,"R",NA,"estimate",0.837622822579408,0.870683063215831,0.202471456103162,0.50946859457033,0.828461869522564,0.834192974576653,0.842714926085405,0.927480081857982,1.26611569523109
"339",2020-12-26,"R",NA,"estimate",0.839527453197,0.87078919936102,0.202169213308783,0.506636206439154,0.830275109940513,0.835772604910455,0.844467295904168,0.92825276290025,1.26002617582178
"340",2020-12-27,"R",NA,"estimate",0.841614266493152,0.870841284224252,0.201780960205674,0.503376826023205,0.832164228614743,0.837799616667045,0.846359498293443,0.92820686741501,1.25294970618057
